,story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id,premises-MINIFOL2,conclusion-MINIFOL2
591,453,"No birds are ectothermic.
All penguins are birds.
An animal is ectothermic or endothermic.
All endothermic animals produce heat within the body.
Ron and Henry are both animals.
Ron is not a bird and does not produce heat with the body. 
Henry is not a cat and does not produce heat with the body. ","∀x (Bird(x) → ¬Ectothermic(x))
∀x (Penguin(x) → Bird(x))
∀x (Animal(x) → Ectothermic(x) ∨ Endothermic(x))
∀x (Endothermic(x) → ProduceWithIn(x, heat, body))
Animal(ron) ∧ Animal(henry)
¬Bird(ron) ∧ ¬ProduceWithIn(ron, heat, body)
¬Cat(henry) ∧ ¬ProduceWithIn(henry, heat, body)",Ron is a cat.,Cat(ron),Uncertain,1304,"all:x (bird(x) :- ~ectothermic(x))
all:x (penguin(x) :- bird(x))
all:x (animal(x) :- ectothermic(x) | endothermic(x))
all:x (endothermic(x) :- producewithin(x, heat, body))
animal(ron) & animal(henry)
~bird(ron) & ~producewithin(ron, heat, body)
~cat(henry) & ~producewithin(henry, heat, body)",cat(ron)
592,450,"Those who can fly over a vast distance glide in the air. 
Flightless birds cannot fly over a vast distance. 
Penguins are flightless birds. 
Nonflying birds in Antarctica are penguins. 
Fido is a penguin, or flies over a vast distance. ","∀x (FlyOver(x, vastDistance) → GlideInAir(x))
∀x (Flightless(x) ∧ Bird(x) → ¬FlyOver(x, vastDistance))
∀x (Penguin(x) → Flightless(x) ∧ Bird(x))
∀x (NonFlying(x) ∧ Bird(x) ∧ In(x, antarctica) → Penguin(x))
Penguin(fido) ∨ FlyOver(fido, vastDistance)","If Fido either can fly over a vast distance or cannot fly over a vast distance, then Fido is a nonflying bird in Antartica.","(FlyOver(fido, vastDistance) ⊕ ¬FlyOver(fido, vastDistance)) → (NonFlying(fido) ∧ Bird(fido) ∧ In(fido, antarctica))",True,1297,"all:x (flyover(x, vastdistance) :- glideinair(x))
all:x (flightless(x) & bird(x) :- ~flyover(x, vastdistance))
all:x (penguin(x) :- flightless(x) & bird(x))
all:x (nonflying(x) & bird(x) & in(x, antarctica) :- penguin(x))
penguin(fido) | flyover(fido, vastdistance)","(flyover(fido, vastdistance) ^ ~flyover(fido, vastdistance)) :- (nonflying(fido) & bird(fido) & in(fido, antarctica))"
593,128,"Donald Ervin Knuth is an American computer scientist, mathematician, and Professor Emeritus at Stanford University.
Knuth has been called the ""father of the analysis of algorithms.""","American(donaldErvinKnuth) ∧ ComputerScientist(donaldErvinKnuth) ∧ Mathematician(donaldErvinKnuth) ∧ ProfessorEmeritusAt(donaldErvinKnuth, stanford)
Called(donaldErvinKnuth, fatherOfTheAnalysisOfAlgorithms)",Donald Knuth is a well-known figure in the field of artificial intelligence.,"WellKnownFigureIn(donaldErvinKnuth, artificialIntelligence)",Uncertain,381,"american(donaldervinknuth) & computerscientist(donaldervinknuth) & mathematician(donaldervinknuth) & professoremeritusat(donaldervinknuth, stanford)
called(donaldervinknuth, fatheroftheanalysisofalgorithms)","wellknownfigurein(donaldervinknuth, artificialintelligence)"
594,134,"Islip Speedway is the smallest race track.
There was a demolition derby on the smallest race track.
Islip is either demolished or still being used.
Speedways that are still being used have races held at them.
Islip doesn't have races held at it.","Speedway(islip) ∧ SmallestRaceTrack(islip)
∃x ∃y (DemolitionDerby(x) ∧ SmallestRaceTrack(y) ∧ On(x, y))
Demolished(islip) ⊕ StillUsed(islip)
∀x (Speedway(x) ∧ StillUsed(x) → Have(races, heldAt, x))
¬Have(races, heldAt, islip)",Islip was demolished.,Demolished(islip),True,396,"speedway(islip) & smallestracetrack(islip)
x y (demolitionderby(x) & smallestracetrack(y) & on(x, y))
demolished(islip) ^ stillused(islip)
all:x (speedway(x) & stillused(x) :- have(races, heldat, x))
~have(races, heldat, islip)",demolished(islip)
595,93,"Roy Richardson was a cricketer who played for Sint Maarten, a constituent country.
Roy Richardson was a right-handed batsman and medium-pace bowler.
Roy Richardson was old when he debuted in cricket.
Sherville Huggins dismissed Roy Richardson.","Cricketeer(royRichardson) ∧ PlaysFor(royRichardson, sintMaarten) ∧ ConstituentCountry(sintMaarten)
RightHanded(royRichardson) ∧ Batsman(royRichardson) ∧ MediumPaceBowler(royRichardson)
OldAtDebut(royRichardson)
Dismisses(shervilleHuggins, royRichardson)",No right-handed medium-pace bowlers were playing for Sint Maarten.,"∀x ((RightHanded(x) ∧ MediumPaceBowler(x)) → ¬PlayedFor(x, sintMaarten))",False,284,"cricketeer(royrichardson) & playsfor(royrichardson, sintmaarten) & constituentcountry(sintmaarten)
righthanded(royrichardson) & batsman(royrichardson) & mediumpacebowler(royrichardson)
oldatdebut(royrichardson)
dismisses(shervillehuggins, royrichardson)","all:x ((righthanded(x) & mediumpacebowler(x)) :- ~playedfor(x, sintmaarten))"
596,106,"Ralph Hammerthaler was born in Wasserburg am Inn.
Wasserburg am Inn is in Germany.
Germany is in Europe.
Ralph Hammerthaler is a German writer.
Ralph Hammerthaler was born in 1965. ","BornIn(ralphHammerthaler, wasserburgamInn)
LocatedIn(wasserbAmInn, germany)
LocatedIn(germany, europe)
Writer(ralphHammerthaler) ∧ German(ralphHammerthaler)
BornIn1965(ralphHammerthaler)",Ralph Hammerthaler lives in Germany.,"LivesIn(ralphHammerthaler, germany)",Uncertain,322,"bornin(ralphhammerthaler, wasserburgaminn)
locatedin(wasserbaminn, germany)
locatedin(germany, europe)
writer(ralphhammerthaler) & german(ralphhammerthaler)
bornin1965(ralphhammerthaler)","livesin(ralphhammerthaler, germany)"
597,227,"Carrozzeria Colli is a Milanese coachbuilder company established by Giuseppe Colli in 1931.
Carrozzeria Colli is a company that specializes in using aluminum.
The first automobiles built by Carrozzeria Colli were racing cars.
Some racing cars built by Carrozzeria Colli used Fiat 1100 mechanicals and chassis.
Carrozzeria Colli worked for airforces.
Carrozzeria Colli made car bodies. ","Milanese(carrozzeriaColli) ∧ CoachBuilder(carrozzeriaColli) ∧ Company(carrozzeriaColli) ∧ EstablishedBy(carrozzeriaColli, giuseppeColli) ∧ EstablishedIn(carrozzeriaColli, 1931)
Company(carrozzeriaColli) ∧ SpecializesIn(carrozzeriaColli, usingAluminum)
∀x (BuiltBy(x, carrozzeriaColli) ∧ FirstAutomobile(x) → RacingCar(x))
∃x (BuiltBy(x, carrozzeriaColli) ∧ RacingCar(x) ∧ Used(x, fiat1100mechanicals) ∧ Used(x, chassis))
∃x (Airforce(x) ∧ WorkedFor(carrozzeriaColli, x))
∃(CarBody(x) ∧ Made(x, carrozzeriaColli))",Giuseppe Colli established a Milanese coachbuilder company that specialized in using aluminum.,"∃x (Milanese(x) ∧ CoachBuilder(x) ∧ Company(x) ∧ EstablishedBy(x, giuseppeColli) ∧ SpecializesIn(x, usingAluminum))",True,643,"milanese(carrozzeriacolli) & coachbuilder(carrozzeriacolli) & company(carrozzeriacolli) & establishedby(carrozzeriacolli, giuseppecolli) & establishedin(carrozzeriacolli, 1931)
company(carrozzeriacolli) & specializesin(carrozzeriacolli, usingaluminum)
all:x (builtby(x, carrozzeriacolli) & firstautomobile(x) :- racingcar(x))
x (builtby(x, carrozzeriacolli) & racingcar(x) & used(x, fiat1100mechanicals) & used(x, chassis))
x (airforce(x) & workedfor(carrozzeriacolli, x))
(carbody(x) & made(x, carrozzeriacolli))","x (milanese(x) & coachbuilder(x) & company(x) & establishedby(x, giuseppecolli) & specializesin(x, usingaluminum))"
598,241,"All students learning piano can strike the right notes. 
All students who can strike the right note can get the rhythms right. 
If a student can get the rhythms right, he will start working on coordination between the left and the right hands. 
Some students who start working on coordination between the left and the right hands become good at it, while other students find it challenging. 
If John can strike the right notes, get the rhythms right, and is good at coordination between right and left hands, then he puts emotions into his playing. 
John is a student learning piano. 
John does not find coordination between the left and the right hands challenging. ","∀x (Student(x) ∧ LearningPiano(x) → Can(x, strike, rightNote))
∀x (Student(x) ∧  Can(x, strike, rightNote) → Can(x, getTheRhythmRight))
∀x (Student(x) ∧ Can(x, getTheRhythmRight) → Start(x, workingOnCoordinationBetweenTheLeftAndRightHands))
∀x (Student(x) ∧ Start(x, workingOnCoordinationBetweenTheLeftAndRightHands) → Become(x, goodAtCoordination) ⊕ Find(x, coordinationChallenging))
(Can(john, getTheRhythmRight) ∧ Can(john, getTheRhythmRight)) ∧  Become(john, goodAtCoordination)  → PutEmotionInto(john, hisPlaying)
Student(john) ∧ LearningPiano(john)
¬Find(john, coordinationChallenging)",John does not put emotions into his playing.,"PutEmotionInto(john, hisPlaying)",False,684,"all:x (student(x) & learningpiano(x) :- can(x, strike, rightnote))
all:x (student(x) &  can(x, strike, rightnote) :- can(x, gettherhythmright))
all:x (student(x) & can(x, gettherhythmright) :- start(x, workingoncoordinationbetweentheleftandrighthands))
all:x (student(x) & start(x, workingoncoordinationbetweentheleftandrighthands) :- become(x, goodatcoordination) ^ find(x, coordinationchallenging))
(can(john, gettherhythmright) & can(john, gettherhythmright)) &  become(john, goodatcoordination)  :- putemotioninto(john, hisplaying)
student(john) & learningpiano(john)
~find(john, coordinationchallenging)","putemotioninto(john, hisplaying)"
599,69,"Brian Winter is a Scottish football referee.
After being injured, Brian Winter retired in 2012.
Brian Winter was appointed as a referee observer after his retirement.
Some football referees become referee observers.
The son of Brian Winter, Andy Winter, is a football player who plays for Hamilton Academical.","Scottish(brianWinter) ∧ FootballReferee(brianWinter)
Retired(brianWinter) ∧ RetiredIn(brianWinter, yr2012)
RefereeObserver(brianWinter)
∃x (FootballReferee(x) ∧ RefereeObserver(x))
SonOf(andyWinter, brianWinter) ∧ FootballPlayer(andyWinter) ∧ PlaysFor(andyWinter, hamiltonAcademical)",Brian Winter was not a referee observer.,¬RefereeObserver(brianwinter),False,205,"scottish(brianwinter) & footballreferee(brianwinter)
retired(brianwinter) & retiredin(brianwinter, yr2012)
refereeobserver(brianwinter)
x (footballreferee(x) & refereeobserver(x))
sonof(andywinter, brianwinter) & footballplayer(andywinter) & playsfor(andywinter, hamiltonacademical)",~refereeobserver(brianwinter)
600,449,"Animals who need large territory travel far.
Every animal that eats a lot needs a large territory.
If something is a big animal, then it will eat a lot.
Bears are big animals.
Larry is a big animal.","∀x (Animal(x) ∧ Need(x, largeTerritory) → TravelFar(x))
∀x (EatALot(x) → Need(x, largeTerritory))
∀x (Big(x) ∧ Animal(x) → EatALot(x))
∀x (Bear(x) → Big(x) ∧ Animal(x))
Big(larry) ∧ Animal(larry)","If Larry either travels far or needs a large territory, then Larry is a bear.","TravelFar(larry) ⊕ Need(larry, largeTerritory) → Bear(larry)",True,1294,"all:x (animal(x) & need(x, largeterritory) :- travelfar(x))
all:x (eatalot(x) :- need(x, largeterritory))
all:x (big(x) & animal(x) :- eatalot(x))
all:x (bear(x) :- big(x) & animal(x))
big(larry) & animal(larry)","travelfar(larry) ^ need(larry, largeterritory) :- bear(larry)"
601,126,"A cat named Garfield, the main character of the film Garfield, is orange and fat and likes having lasagna. 
Garfield shares a home with Odie, another pet of Jon's. 
Garfield hates Odie.
A pet who hates the pet with whom he shares the same owner is childish and possessive.","Cat(garfield) ∧ MainCharacterOf(garfield, filmGarfield) ∧ Orange(garfield) ∧ Fat(garfield) ∧ Like(garfield, lasagna)
PetOf(garfield, jon) ∧ PetOf(odie, jon) ∧ ShareHomeWith(garfield, odie)
Hate(garfield, odie)
∀x ∀y ∃z (PetOf(x, z) ∧ PetOf(y, z) ∧ Hate(x, y) → Childish(x) ∧ Possessive(x))",The main character of the film Garfield is childish and possessive.,"∃x (MainCharacterOf(x, garfield) ∧ Childish(x) ∧ Possessive(x))",True,375,"cat(garfield) & maincharacterof(garfield, filmgarfield) & orange(garfield) & fat(garfield) & like(garfield, lasagna)
petof(garfield, jon) & petof(odie, jon) & sharehomewith(garfield, odie)
hate(garfield, odie)
all:x all:y z (petof(x, z) & petof(y, z) & hate(x, y) :- childish(x) & possessive(x))","x (maincharacterof(x, garfield) & childish(x) & possessive(x))"
602,339,"No professional tennis umpires are professional tennis players.
If you are a World Tour player, then you are a professional tennis player.
All Grand Slam champions are World Tour players.
All Grand Slam umpires are professional tennis umpires.
Nadal is a World Tour player or a Grand Slam champion","∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)","If Nadal is a professional tennis umpire, then Nadal is a Grand Slam Umpire.",ProfessionalTennisUmpire(nadal) → GrandSlamUmpire(nadal),True,891,"all:x (professionaltennisumpire(x) :- ~professionaltennisplayer(x))
all:x (worldtourplayer(x) :- professionaltennisplayer(x))
all:x (grandslamchampion(x) :- worldtourplayer(x))
all:x (grandslamumpire(x) :- professionaltennisumpire(x))
worldtourplayer(nadal) | grandslamchampion(nadal)",professionaltennisumpire(nadal) :- grandslamumpire(nadal)
603,63,"All students who attend in person have registered for the conference. 
Students either attend the conference in person or remotely. 
No students from China attend the conference remotely. 
James attends the conference, but he does not attend the conference remotely.
Jack attends the conference, and he is a student from China.","∀x (AttendInPerson(x) → Registered(x))
∀x (Attend(x) → (AttendInPerson(x) ⊕ AttendRemotely(x)))
∀x ((Attend(x) ∧ FromChina(x)) → ¬AttendRemotely(x))
Attend(james) ∧ (¬AttendRemotely(james))
FromChina(jack) ∧ Attend(jack)",Jack attends the conference in person.,Attend(jack) ∧ AttendInPerson(jack),True,187,"all:x (attendinperson(x) :- registered(x))
all:x (attend(x) :- (attendinperson(x) ^ attendremotely(x)))
all:x ((attend(x) & fromchina(x)) :- ~attendremotely(x))
attend(james) & (~attendremotely(james))
fromchina(jack) & attend(jack)",attend(jack) & attendinperson(jack)
604,408,"No trick-shot artist in Yale's varsity team struggles with half court shots.
Everyone on Yale's varsity team is someone who struggles with half court shots or who successfully shoots a high percentage of 3-pointers.  
Everyone on Yale's varsity team who successfully shoots a high percentage of 3-pointers is solid at shooting 2-pointers.  
No one on Yale's varsity team who is solid at shooting 2-pointers is bad at mid-range shots.  
Jack is on Yale's varsity team, and he is either a trick-shot artist or he successfully shoots a high percentage of 3-pointers.","∀x ((In(x, yaleSVarsityTeam) ∧ TrickShotArtist(x)) → ¬StruggleAt(x, halfCourtShot))
∀x (In(x, yaleSVarsityTeam) → (StruggleAt(x, halfCourtShot) ∨ GoodAt(x, threes)))
∀x ((In(x, yaleSVarsityTeam) ∧ GoodAt(x, threes)) → GoodAt(x, twos))
∀x ((In(x, yaleSVarsityTeam) ∧ GoodAt(x, twos)) → BadAt(x, midRangeShot))
In(jack, yaleSVarsityTeam) ∧ (TrickShotArtist(jack) ⊕  GoodAt(jack, threes))",Jack struggles at half court shots.,"StruggleAt(jack, halfCourtShot)",Uncertain,1133,"all:x ((in(x, yalesvarsityteam) & trickshotartist(x)) :- ~struggleat(x, halfcourtshot))
all:x (in(x, yalesvarsityteam) :- (struggleat(x, halfcourtshot) | goodat(x, threes)))
all:x ((in(x, yalesvarsityteam) & goodat(x, threes)) :- goodat(x, twos))
all:x ((in(x, yalesvarsityteam) & goodat(x, twos)) :- badat(x, midrangeshot))
in(jack, yalesvarsityteam) & (trickshotartist(jack) ^  goodat(jack, threes))","struggleat(jack, halfcourtshot)"
605,308,"No video games released by Nintendo support the PS4 platform.
All video games in the Pokemon series are released by Nintendo. 
All video games in the FIFA series support the PS4 platform. 
All video games that allow users to simulate playing online soccer using licensed players are in the FIFA series.
The video game named “Be Lionel” is in the Pokemon series, or it allows users to simulate playing online soccer games using licensed players.","∀x (VideoGame(x) ∧ ReleasedBy(x, nintendo) → ¬Support(x, pS4))
∀x (VideoGame(x) ∧ In(x, pokemonSeries) → ReleasedBy(x, nintendo))
∀x (VideoGame(x) ∧ In(x, fIFASeries) → Support(x, pS4))
∀x (VideoGame(x) ∧ Simulate(x, onlineSoccer) ∧ Use(x, licensedPlayer) → In(x, fIFASeries))
VideoGame(beLionel) ∧ In(beLionel, pokemonSeries) ∨ (Simulate(beLionel, onlineSoccer) ∧ Use(beLionel, licensedPlayer))",The video game named “Be Lionel” is either in the FIFA series or supports the PS4 platform.,"VideoGame(beLionel) ∧ FIFASeries(beLionel) ⊕ Support(beLionel, pS4)",False,762,"all:x (videogame(x) & releasedby(x, nintendo) :- ~support(x, ps4))
all:x (videogame(x) & in(x, pokemonseries) :- releasedby(x, nintendo))
all:x (videogame(x) & in(x, fifaseries) :- support(x, ps4))
all:x (videogame(x) & simulate(x, onlinesoccer) & use(x, licensedplayer) :- in(x, fifaseries))
videogame(belionel) & in(belionel, pokemonseries) | (simulate(belionel, onlinesoccer) & use(belionel, licensedplayer))","videogame(belionel) & fifaseries(belionel) ^ support(belionel, ps4)"
