,story_id,premises,premises-FOL,conclusion,conclusion-FOL,label,example_id,premises-CLIF,conclusion-CLIF
712,448,"Everyone that knows about breath-first-search knows how to use a queue. 
If someone is a seasoned software engineer interviewer at Google, then they know what breath-first-search is. 
Someone is either a seasoned software engineer interviewer at Google, has human rights, or both. 
Every person who has human rights is entitled to the right to life and liberty. 
Everyone that knows how to use a queue knows about the first-in-first-out data structure. 
Everyone that is entitled to the right to life and liberty cannot be deprived of their rights without due process of law. 
Jack is entitled to the right to life and liberty, has human rights, or knows about the first-in-first-out data structure. ","∀x (Know(x, breathFirstSearch) → Know(x, howToUseQueue))
∀x (Seasoned(x) ∧ SoftwareEngineerInterviewer(x) ∧ At(x, google) → Know(x, breathFirstSearch))
∀x ((Seasoned(x) ∧ SoftwareEngineerInterviewer(x) ∧ At(x, google)) ∨ Have(x, humanRights))
∀x (Have(x, humanRights) → EntitledTo(x, rightToLifeAndLiberty))
∀x (Know(x, howToUseQueue) → Know(x, firstInFirstOutDataStructure))
∀x (EntitledTo(x, rightToLifeAndLiberty) → ¬DeprivedOfWithout(x, rights, dueProcessOfLaw))
(EntitledTo(jack, rightToLifeAndLiberty) ∨ Have(jack, humanRights) ∨ Know(jack, firstInFirstOutDataStructure))",Jack can be deprived of their rights without due process of law.,"DeprivedOfWithout(jack, rights, dueProcessOfLaw)",False,1291,"forall x (know(x, breathfirstsearch) implies know(x, howtousequeue))
forall x (seasoned(x) and softwareengineerinterviewer(x) and at(x, google) implies know(x, breathfirstsearch))
forall x ((seasoned(x) and softwareengineerinterviewer(x) and at(x, google)) or have(x, humanrights))
forall x (have(x, humanrights) implies entitledto(x, righttolifeandliberty))
forall x (know(x, howtousequeue) implies know(x, firstinfirstoutdatastructure))
forall x (entitledto(x, righttolifeandliberty) implies not deprivedofwithout(x, rights, dueprocessoflaw))
(entitledto(jack, righttolifeandliberty) or have(jack, humanrights) or know(jack, firstinfirstoutdatastructure))","deprivedofwithout(jack, rights, dueprocessoflaw)"
713,220,"The indie pop band Phoenix has released six albums. 
Phoenix's album ""Wolfgang Amadeus Phoenix"" sold over 500,000 copies. 
A certified gold album or single is one which sold over half a million copies. 
""1901"" is a single from Phoenix's album ""Wolfgang Amadeus Phoenix.""
Over 400,000 copies of ""1901"" have been sold. ","AlbumsReleased(phoenix, 6)
Album(wolfgangamadeusphoenix) ∧ IsAlbumOf(wolfgangamadeusphoenix, phoenix) ∧ SoldOver(wolfgangamadeusphoenix, 500,000)
∀x ((Album(x) ∨ Single(x)) ∧ SoldOver(x, 500,000) → CertifiedGold(x))
Single(1901) ∧ From(1901, wolfgangamadeusphoenix) ∧ By(1901, phoenix)
SoldOver(l1901, 400,000)","The album ""Wolfgang Amadeus Phoenix"" is a certified gold album.",CertifiedGold(wolfgangamAdeusPhoenix),True,624,"albumsreleased(phoenix, 6)
album(wolfgangamadeusphoenix) and isalbumof(wolfgangamadeusphoenix, phoenix) and soldover(wolfgangamadeusphoenix, 500,000)
forall x ((album(x) or single(x)) and soldover(x, 500,000) implies certifiedgold(x))
single(1901) and from(1901, wolfgangamadeusphoenix) and by(1901, phoenix)
soldover(l1901, 400,000)",certifiedgold(wolfgangamadeusphoenix)
714,337,"No athletes never exercise.
All professional basketball players are athletes. 
All NBA players are professional basketball players. 
All Knicks players are NBA players. 
Either John is a professional basketball player and he never exercises, or he is not a professional basketball player and he sometimes exercises.","∀x (Athlete(x) → ¬NeverExercises(x))
∀x (ProfessionalBasketballPlayer(x) → Athlete(x))
∀x (NBAPlayer(x) → ProfessionalBasketballPlayer(x))
∀x (KnicksPlayer(x) → NBAPlayer(x))
¬(ProfessionalBasketballPlayer(jim) ⊕ NeverExercises(jim))",Jim is a Knicks player.,KnicksPlayer(jim),False,881,"forall x (athlete(x) implies not neverexercises(x))
forall x (professionalbasketballplayer(x) implies athlete(x))
forall x (nbaplayer(x) implies professionalbasketballplayer(x))
forall x (knicksplayer(x) implies nbaplayer(x))
not (professionalbasketballplayer(jim) xor neverexercises(jim))",knicksplayer(jim)
715,122,"Beasts of Prey is a fantasy novel or a science fiction novel, or both.
Science fiction novels are not about mythological creatures
Beasts of Prey Is about a creature known as the Shetani.
Shetanis are mythological.","Novel(beastsOfPrey) → (Fantasy(beastsOfPrey) ∨ ScienceFiction(beastsOfPrey))
∀x ∀y (ScienceFiction(x) ∧ Mythological(y) ∧ Creature(y) → ¬About(x, y))
About(beastsOfPrey, shetani) ∧ Creature(shetani)
Mythological(shetani)",A shetani is either mythological or a creature.,Mythological(shetani) ⊕ Creature(shetani),False,366,"novel(beastsofprey) implies (fantasy(beastsofprey) or sciencefiction(beastsofprey))
forall x forall y (sciencefiction(x) and mythological(y) and creature(y) implies not about(x, y))
about(beastsofprey, shetani) and creature(shetani)
mythological(shetani)",mythological(shetani) xor creature(shetani)
716,420,"Some people are both late-night and early-morning people.
If a person is an earl- morning person, they have early-morning habits.
Everyone who has early-morning habits gets up early.
Everyone who gets up early catches the sunrise.
James doesn't catch the sunrise.","∃x (LateNightPerson(x) ∧ EarlyMorningPerson(x))
∀x (EarlyMorningPerson(x) → Have(x, earlyMorningHabit))
∀x (Have(x, earlyMorningHabit) → GetUpEarly(x))
∀x (GetUpEarly(x) → CatchTheSunrise(x))
¬CatchTheSunrise(james)",James is a late night person and an early-morning person.,LateNightPerson(james) ∧ EarlyMorningPerson(james),False,1185,"exists x (latenightperson(x) and earlymorningperson(x))
forall x (earlymorningperson(x) implies have(x, earlymorninghabit))
forall x (have(x, earlymorninghabit) implies getupearly(x))
forall x (getupearly(x) implies catchthesunrise(x))
not catchthesunrise(james)",latenightperson(james) and earlymorningperson(james)
717,244,"Everyone who rents a car spends money.
Whenever Sarah goes to Vermont, Sarah drives there.
Someone who does not own a car to drive somewhere must either borrow a car or rent a car.
Sarah doesn’t own a car.
Sarah never borrows a car to go camping.
Sarah is going to go camping in Vermont.
To go camping somewhere, you must go to that place.","∀x (Rent(x, car) → Spend(x, money))
GoTo(sarah, vermont) → DriveTo(sarah, vermont)
∀x ∀y (¬Own(x, car) ∧ DriveTo(x, y) → Borrow(x, car) ⊕ Rent(x, car))
¬Own(sarah, car)
∀x (Camping(sarah, x) → ¬(Borrow(sarah, car)))
Camping(sarah, vermont)
∀x ∀y (Camping(x, y) → GoTo(x, y))",Sarah will spend money this weekend.,"Spend(sarah, money)",True,687,"forall x (rent(x, car) implies spend(x, money))
goto(sarah, vermont) implies driveto(sarah, vermont)
forall x forall y (not own(x, car) and driveto(x, y) implies borrow(x, car) xor rent(x, car))
not own(sarah, car)
forall x (camping(sarah, x) implies not (borrow(sarah, car)))
camping(sarah, vermont)
forall x forall y (camping(x, y) implies goto(x, y))","spend(sarah, money)"
718,171,"Some fish stings people.
Stonefish is a fish.
Stonefish stings when stepped on. 
If a stonefish stings someone and they are not treated, it can cause death to them.
To treat stonefish stings, apply heat to the affected area or use an antivenom.","∃x ∃y (Fish(x) → Sting(x,y))
Fish(stonefish)
∀x (SteppedOnBy(stonefish, x) → Sting(stonefish, x))
∀x (Sting(stonefish, x) ∧ ¬Treated(x) → CauseDeathTo(stonefish, x))
∀x (Sting(stonefish, x) ∧ (ApplyHeatTo(x) ∨ UseAntivenomOn(x)) → Treated(x))","If a stonefish stings you and you don’t use an antivenom, it can cause death to you.","∀x (Sting(stonefish, x) ∧ ¬UseAntivenomOn(x) → CauseDeathTo(stonefish, x))",Uncertain,491,"exists x exists y (fish(x) implies sting(x,y))
fish(stonefish)
forall x (steppedonby(stonefish, x) implies sting(stonefish, x))
forall x (sting(stonefish, x) and not treated(x) implies causedeathto(stonefish, x))
forall x (sting(stonefish, x) and (applyheatto(x) or useantivenomon(x)) implies treated(x))","forall x (sting(stonefish, x) and not useantivenomon(x) implies causedeathto(stonefish, x))"
719,461,"Any convicted criminal that is innocent is not truly guilty.
All convicted criminals who did not commit a crime are truly innocent.
All convicted criminals are truly guilty or found guilty.
If a convicted criminal is found guilty, then they are sentenced to a punishment.
If a convicted criminal is found guilty, then they can argue against their punishment.
Garry is a convicted criminal who not found guilty or is sentenced to punishment.","∀x (ConvictedCriminal(x) ∧ Innocent(x) → ¬TrulyGuilty(x))
∀x (ConvictedCriminal(x) ∧ ¬CommitCrime(x) → Innocent(x))
∀x (ConvictedCriminal(x) ∧ (TrulyGuilty(x) ∨ FoundGuilty(x)))
∀x (ConvictedCriminal(x) ∧ FoundGuilty(x) → SentencedToPunishment(x))
∀x (ConvictedCriminal(x) ∧ FoundGuilty(x) → CanArgueAgainst(x, punishment))
ConvictedCriminal(garry) ∧ (¬(FoundGuilty(garry) ∨ SentencedToPunishment(garry)))",Garry did not commit a crime and can argue against his punishment.,"¬CommitCrime(garry) ∧ CanArgueAgainst(garry, punishment)",False,1331,"forall x (convictedcriminal(x) and innocent(x) implies not trulyguilty(x))
forall x (convictedcriminal(x) and not commitcrime(x) implies innocent(x))
forall x (convictedcriminal(x) and (trulyguilty(x) or foundguilty(x)))
forall x (convictedcriminal(x) and foundguilty(x) implies sentencedtopunishment(x))
forall x (convictedcriminal(x) and foundguilty(x) implies canargueagainst(x, punishment))
convictedcriminal(garry) and (not (foundguilty(garry) or sentencedtopunishment(garry)))","not commitcrime(garry) and canargueagainst(garry, punishment)"
720,99,"Shafaq-Asiman is a large complex of offshore geological structures in the Caspian Sea.
Baku is northwest of Shafaq-Asiman.
If place A is northwest of place B, then place B is southeast of place A.","LargeComplex(shafaq-asiman) ∧ LargeComplex(shafaq-asiman) ∧ Offshore(shafaq-asiman) ∧ GeologicalStructures(shafaq-asiman) ∧ In(shafaq-asiman, caspiansea)
NorthwestOf(baku, shafaq-asiman)
∀x ∀y (NorthwestOf(x, y) → SoutheastOf(y, x))",A large complex is southeast of Baku.,"∃x (LargeComplex(x) ∧ SoutheastOf(x, baku))",True,299,"largecomplex(shafaq-asiman) and largecomplex(shafaq-asiman) and offshore(shafaq-asiman) and geologicalstructures(shafaq-asiman) and in(shafaq-asiman, caspiansea)
northwestof(baku, shafaq-asiman)
forall x forall y (northwestof(x, y) implies southeastof(y, x))","exists x (largecomplex(x) and southeastof(x, baku))"
721,43,"Imagine Dragons are an American pop-rock band.
The lead singer of Imagine Dragons is Dan.
Dan is also a songwriter.
All lead singers are singers.
All singers are musicians.
Demons is one of the most popular singles of Imagine Dragons.
Some singles of Imagine Dragons have been on Billboard Hot 100.","American(imagineDragon) ∧ RockBand(imagineDragon)
LeadSinger(imagineDragon, dan)
SongWriter(dan)
∀x ∀y (LeadSinger(x, y) → Singer(y))
∀x (Singer(x) → Musician(x))
PopularSingle(imagineDragon, demons)
∃x ∃y (PopularSingle(imagineDragon, x) ∧ BillboardHot100(x)) ∧ (¬(x=y)) ∧ (PopularSingle(imagineDragon, y) ∧ BillboardHot100(y))",Demons has been on Billboard Hot 100.,BillboardHot100(demons),Uncertain,125,"american(imaginedragon) and rockband(imaginedragon)
leadsinger(imaginedragon, dan)
songwriter(dan)
forall x forall y (leadsinger(x, y) implies singer(y))
forall x (singer(x) implies musician(x))
popularsingle(imaginedragon, demons)
exists x exists y (popularsingle(imaginedragon, x) and billboardhot100(x)) and (not (x=y)) and (popularsingle(imaginedragon, y) and billboardhot100(y))",billboardhot100(demons)
722,339,"No professional tennis umpires are professional tennis players.
If you are a World Tour player, then you are a professional tennis player.
All Grand Slam champions are World Tour players.
All Grand Slam umpires are professional tennis umpires.
Nadal is a World Tour player or a Grand Slam champion","∀x (ProfessionalTennisUmpire(x) → ¬ProfessionalTennisPlayer(x))
∀x (WorldTourPlayer(x) → ProfessionalTennisPlayer(x))
∀x (GrandSlamChampion(x) → WorldTourPlayer(x))
∀x (GrandSlamUmpire(x) → ProfessionalTennisUmpire(x))
WorldTourPlayer(nadal) ∨ GrandSlamChampion(nadal)",Nadal is not a Grand Slam umpire.,¬GrandSlamUmpire(nadal),True,888,"forall x (professionaltennisumpire(x) implies not professionaltennisplayer(x))
forall x (worldtourplayer(x) implies professionaltennisplayer(x))
forall x (grandslamchampion(x) implies worldtourplayer(x))
forall x (grandslamumpire(x) implies professionaltennisumpire(x))
worldtourplayer(nadal) or grandslamchampion(nadal)",not grandslamumpire(nadal)
723,81,"Quiksilver sells sportswear, clothing, footwear, and accessories.
Flannels are a type of clothing.
Joe owns an item from Quiksilver.","∀x (Sells(quiksilver, x) → (Sportswear(x) ∨ Clothing(x) ∨ Footwear(x) ∨ Accessory(x)))
Clothing(flannel)
∃x (Sells(quiksilver, x) ∧ Owns(joe, x))",Quiksilver sells beer.,"Sells(quiksilver, beer)",Uncertain,246,"forall x (sells(quiksilver, x) implies (sportswear(x) or clothing(x) or footwear(x) or accessory(x)))
clothing(flannel)
exists x (sells(quiksilver, x) and owns(joe, x))","sells(quiksilver, beer)"
724,5,"Peter Parker is either a superhero or a civilian.
The Hulk is a destroyer.
The Hulk wakes up when he is angry.
If the Hulk wakes up, then he will break a bridge.
Thor is a god.
Thor will break a bridge when he is happy.
A god is not a destroyer.
Peter Parker wears a uniform when he is a superhero.
Peter Parker is not a civilian if a destroyer is breaking a bridge.
If Thor is happy, the Hulk is angry.","Superhero(peterParker) ⊕ Civilian(peterParker)
Destroyer(theHulk)
Angry(theHulk) → WakesUp(theHulk)
WakesUp(theHulk) → Breaks(theHulk, bridge)
God(thor)
Happy(thor) → Breaks(thor, bridge)
∀x (God(x) → ¬Destroyer(x))
Superhero(peter) → Wears(peter, uniform)
∀x ((Destroyer(x) ∧ Breaks(x,bridge)) → ¬Civilian(peter))
Happy(thor) → Angry(theHulk)","If Thor is happy, then Peter Parker wears a uniform.","Happy(thor) → Wears(peterParker, uniform)",True,12,"superhero(peterparker) xor civilian(peterparker)
destroyer(thehulk)
angry(thehulk) implies wakesup(thehulk)
wakesup(thehulk) implies breaks(thehulk, bridge)
god(thor)
happy(thor) implies breaks(thor, bridge)
forall x (god(x) implies not destroyer(x))
superhero(peter) implies wears(peter, uniform)
forall x ((destroyer(x) and breaks(x,bridge)) implies not civilian(peter))
happy(thor) implies angry(thehulk)","happy(thor) implies wears(peterparker, uniform)"
725,342,"All sports cars are loud.
No loud cars are electric.
If a car is a Ferrari, then it is a sports car.
All cars made in Maranello are Ferraris.
The Toyota Prius is made in Maranello or is a loud car, or both.","∀x (SportsCar(x) → LoudCar(x))
∀x (LoudCar(x) → ¬ElectricCar(x))
∀x (Ferrari(x) → SportsCar(x))
∀x ((Car(x) ∧ MadeIn(x, maranello)) → Ferrari(x))
(Car(toyotaPrius) ∧ MadeIn(toyotaPrius, maranello)) ∨ LoudCar(toyotaPrius)",The Toyota Prius is a equipped with a Ferrari V12 engine.,"MadeIn(toyotaPrius, maranello)",Uncertain,902,"forall x (sportscar(x) implies loudcar(x))
forall x (loudcar(x) implies not electriccar(x))
forall x (ferrari(x) implies sportscar(x))
forall x ((car(x) and madein(x, maranello)) implies ferrari(x))
(car(toyotaprius) and madein(toyotaprius, maranello)) or loudcar(toyotaprius)","madein(toyotaprius, maranello)"
